"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
42974,"UNNE","medium_airport","Yeltsovka Airport",55.09239959716797,83.00450134277344,617,"AS","RU","RU-NVS","Novosibirsk","no","UNNE",,,,"http://en.wikipedia.org/wiki/Elitsovka_Airport","Eltsovka Airport, Аэропорт Ельцовка"
6507,"UNNT","large_airport","Tolmachevo Airport",55.012599945068,82.650703430176,365,"AS","RU","RU-NVS","Novosibirsk","yes","UNNT","OVB",,"http://eng.tolmachevo.ru/","http://en.wikipedia.org/wiki/Tolmachevo_Airport",
43882,"UNOK","small_airport","Kalachinsk Airport",55.02000045776367,74.61000061035156,361,"AS","RU","RU-OMS","Kalachinsk","no","UNOK",,,,,"Аэропорт Калачинск"
6508,"UNOO","medium_airport","Omsk Central Airport",54.96699905395508,73.31050109863281,311,"AS","RU","RU-OMS","Omsk","yes","UNOO","OMS",,,"http://en.wikipedia.org/wiki/Tsentralny_Airport","Omsk Tsentralny Airport"
44356,"UNOS","medium_airport","Omsk Severny Airport",54.9749984741,73.5550003052,,"AS","RU","RU-OMS","Omsk","no","UNOS",,,,,"Omsk North Airport, Аэропорт Омск Северный"
44864,"UNOT","small_airport","Tara Airport",56.900001525878906,74.30000305175781,253,"EU","RU","RU-OMS","Tara","no","UNOT",,,,,"Аэропорт Тара"
44862,"UNOW","small_airport","Tevriz Airport",57.50400161743164,72.33100128173828,217,"EU","RU","RU-OMS","Tevriz","no","UNOW",,,,,"Аэропорт Тевриз"
310630,"UNQA","small_airport","Aban Airport",56.6847,96.1203,844,"EU","RU","RU-KYA","Aban","no","UNQA",,,,,"УНЯА, Абан"
315351,"UNSB","heliport","181 Sobolinaya Helipad",58.4589,79.5317,234,"EU","RU","RU-TOM",,"no","UNSB",,"UNSB",,,"УНСБ, 181 Соболиная"
315350,"UNSR","heliport","1 Razryvno-Moiseevskaya Helipad",58.095,76.0083,357,"EU","RU","RU-TOM",,"no","UNSR",,"UNSR",,,"УНСР, 1-я Разрывно-Моисеевская"
32546,"UNSS","medium_airport","Strezhevoy Airport",60.709400177,77.66000366210001,164,"AS","RU","RU-TOM","Strezhevoy","no","UNSS","SWT",,,"http://en.wikipedia.org/wiki/Strezhevoy_Airport","Аэропорт Стрежевой"
32468,"UNTT","medium_airport","Bogashevo Airport",56.380298614502,85.208297729492,597,"AS","RU","RU-TOM","Tomsk","yes","UNTT","TOF",,"http://www.tomskairport.ru","http://en.wikipedia.org/wiki/Bogashevo_Airport",
32045,"UNWW","medium_airport","Spichenkovo Airport",53.8114013671875,86.877197265625,1024,"AS","RU","RU-KEM","Novokuznetsk","yes","UNWW","NOZ",,,,
42953,"UODD","medium_airport","Dikson Airport",73.51780700683594,80.37966918945312,47,"AS","RU","RU-KYA","Dikson","no","UODD","DKS",,,"http://en.wikipedia.org/wiki/Dikson_Airport","Аэропорт Диксон"
315363,"UODL","small_airport","Cape Chelyuskin Airfield",77.712,104.24,60,"EU","RU","RU-KYA","Chelyuskin Polar Station","no","UODL",,"UODL",,,"УОДЛ, Челюскин"
35041,"UODN","medium_airport","Nagurskoye",80.803207,47.663586,59,"EU","RU","RU-ARK","Murmansk","no","XLDN",,,,"http://en.wikipedia.org/wiki/Nagurskoye",
35086,"UODS","small_airport","Sredniy Ostrov Air Base",79.528297424316,91.074996948242,26,"AS","RU","RU-KYA","Khatanga","no","UODS",,,,"http://en.wikipedia.org/wiki/Sredny_Ostrov","УОДС, Sredniy Ostrov Air Base, Аэродром Средний Остров"
6509,"UOHH","medium_airport","Khatanga Airport",71.97810363769531,102.49099731445312,95,"AS","RU","RU-KYA","Khatanga","yes","UOHH","HTG",,,"http://en.wikipedia.org/wiki/Khatanga_Airport",
43002,"UOIC","small_airport","Snezhnogorsk Airport",68.07666778564453,87.6449966430664,102,"AS","RU","RU-KYA","Snezhnogorsk","no","UOIC",,,,"http://en.wikipedia.org/wiki/Snezhnogorsk_Airport",
42958,"UOIG","medium_airport","Svetlogorsk Airport",66.83999633789062,88.40333557128906,394,"AS","RU","RU-KYA","Svetlogorsk","no","UOIG",,,,"http://en.wikipedia.org/wiki/Svetlogorsk_Airport",
31660,"UOII","medium_airport","Igarka Airport",67.43720245361328,86.62190246582031,82,"AS","RU","RU-KYA","Igarka","yes","UOII","IAA",,,"http://en.wikipedia.org/wiki/Igarka_Airport",
6510,"UOOO","medium_airport","Norilsk-Alykel Airport",69.31109619140625,87.33219909667969,574,"AS","RU","RU-KYA","Norilsk","yes","UOOO","NSK",,,"http://en.wikipedia.org/wiki/Norilsk_Alykel_Airport",
42959,"UOOW","medium_airport","Valek Airport",69.39690399169922,88.35368347167969,108,"AS","RU","RU-KYA","Valek","no","UOOW",,,,"http://en.wikipedia.org/wiki/Valek_Airport","Аэропорт Валек"
32547,"UOTT","small_airport","Turukhansk Airport",65.797203064,87.9353027344,128,"AS","RU","RU-KYA","Turukhansk","yes","UOTT","THX",,,"http://en.wikipedia.org/wiki/Turukhansk_Airport",
315497,"UOTU","small_airport","Tutonchany Airport",64.2337,93.8,900,"EU","RU","RU-KYA","Tutonchany","no","UOTU",,"UOTU",,,"УОТУ, Тутончаны"
5994,"URB","closed","Urubupunga Airport",-20.777099609375,-51.564800262451,1169,"SA","BR","BR-SP","Castilho","no",,"URB",,,,"SBUP"
6511,"URKA","medium_airport","Anapa Vityazevo Airport",45.002101898193,37.347301483154,174,"EU","RU","RU-KDA","Anapa","yes","URKA","AAQ",,"http://basel.aero/en/anapa/","http://en.wikipedia.org/wiki/Anapa_Airport","Vityazevo Airport"
45191,"URKE","medium_airport","Yeysk Airport",46.68,38.21,60,"EU","RU","RU-KDA","Yeysk","yes","URKE","EIK",,"http://airporteysk.ru/",,"Eysk Airport, Аэропорт Ейск, УРКЕ"
315345,"URKF","heliport","Afipsky Heliport",44.873,38.829,80,"EU","RU","RU-KDA","Afipski","no","URKF",,"URKF",,,"УРКФ, Основной"
31522,"URKG","medium_airport","Gelendzhik Airport",44.5820926295,38.0124807358,98,"EU","RU","RU-KDA","Gelendzhik","yes","URKG","GDZ",,"http://basel.aero/en/gelendjik/","https://en.wikipedia.org/wiki/Gelendzhik_Airport","Аэропорт Геленджик"
44321,"URKH","medium_airport","Khanskaya Airport",44.68000030517578,40.03499984741211,600,"EU","RU","RU-AD","Maykop","no","URKH",,,,,"Hanskaya Airport, Аэропорт Ханская"
6512,"URKK","medium_airport","Krasnodar Pashkovsky International Airport",45.034698486328,39.170501708984,118,"EU","RU","RU-KDA","Krasnodar","yes","URKK","KRR",,"http://basel.aero/en/krasnodar/","http://en.wikipedia.org/wiki/Pashkovsky_Airport","Pashkovskiy Airport, Pashkovsky Airport"
30125,"URKM","small_airport","Maykop Airport",44.65330123901367,40.09000015258789,679,"EU","RU","RU-AD","Maykop","no","URKM",,,,,
44330,"URKR","small_airport","Armavir Air Base",44.970001220703125,41.10499954223633,712,"EU","RU","RU-KDA","Armavir","no","URKR",,,,,"Аэродром Армавир"
44300,"URKS","small_airport","Enem Airport",44.94599914550781,38.93199920654297,62,"EU","RU","RU-AD","Enem","no","URKS",,,,,"Аэропорт Энем"
46100,"URME","small_airport","Yessentuki Airport",44.06,42.829,,"EU","RU","RU-STA","Yessentuki","no","URME",,,,,"Essentuki Airport, Аэропорт Ессентуки"
42923,"URMG","medium_airport","Khankala Air Base",43.298099517822266,45.78409957885742,548,"EU","RU","RU-CE","Grozny","no",,,,,,"Khankala, Hankala, Ханкала"
6513,"URML","medium_airport","Uytash Airport",42.81679916381836,47.65230178833008,12,"EU","RU","RU-DA","Makhachkala","yes","URML","MCX",,,"http://en.wikipedia.org/wiki/Uytash_airport",
6514,"URMM","medium_airport","Mineralnyye Vody Airport",44.225101470947266,43.08190155029297,1054,"EU","RU","RU-STA","Mineralnyye Vody","yes","URMM","MRV",,,"http://en.wikipedia.org/wiki/Mineralnye_Vody_Airport",
6515,"URMN","medium_airport","Nalchik Airport",43.512901306152344,43.636600494384766,1461,"EU","RU","RU-KB","Nalchik","yes","URMN","NAL",,,"http://en.wikipedia.org/wiki/Nalchik_Airport",
6516,"URMO","medium_airport","Beslan Airport",43.2051010132,44.6066017151,1673,"EU","RU","RU-SE","Beslan","yes","URMO","OGZ",,,"http://en.wikipedia.org/wiki/Beslan_Airport","Vladikavkaz Airport, Аэропорт Беслан, Аэропорт Владикавказ"
46247,"URMP","closed","Pyatigorsk Airport",44.0496271493,43.0214738846,,"EU","RU","RU-STA","Pyatigorsk","no","URMP",,,,,"Аэропорт Пятигорск, УРМП"
43689,"URMS","medium_airport","Magas Airport",43.322299957300004,45.0125999451,1165,"EU","RU","RU-IN","Magas","yes","URMS","IGT",,,"http://en.wikipedia.org/wiki/Magas_Airport","Sleptsovskaya Airport, Ingushetiya Airport, Ingushetia Airport, Аэропорт Магас, Аэропорт Слепцовская, Аэропорт Ингушетия, Nazran"
6517,"URMT","medium_airport","Stavropol Shpakovskoye Airport",45.10919952392578,42.11280059814453,1486,"EU","RU","RU-STA","Stavropol","yes","URMT","STW",,,"http://en.wikipedia.org/wiki/Stavropol_Shpakovskoye_Airport",
42954,"UROD","medium_airport","Dudinka Airport",69.375,86.15666961669922,82,"AS","RU","RU-KYA","Dudinka","no","UROD",,,,"http://en.wikipedia.org/wiki/Dudinka_Airport","Аэропорт Дудинка"
46487,"URPE","heliport","Kem Helipad",64.96,34.64,82,"EU","RU","RU-KR","Kem","no","URPE",,,,,"Вертолётная площадка Кемь, УРПЕ"
46141,"URRH","small_airport","Shakhty Airport",47.697,40.287,,"EU","RU","RU-ROS","Shakhty","no","URRH",,,,,"Аэропорт Шахты, УРРХ"
46088,"URRM","small_airport","Morozovsk Air Base",48.313,41.791,400,"EU","RU","RU-ROS","Morozovsk","no","URRM",,,,,"Аэродром Морозовск, УРРМ"
6518,"URRR","large_airport","Rostov-on-Don Airport",47.2582015991,39.8180999756,280,"EU","RU","RU-ROS","Rostov-on-Don","yes","URRR","ROV",,"http://rnd-airport.ru/","http://en.wikipedia.org/wiki/Rostov-on-Don_Airport","Аэропорт Ростов-на-Дону, Rostov-na-Donu Airport"
46136,"URRS","small_airport","Salsk Airport",46.457550098300004,41.4833450317,,"EU","RU","RU-ROS","Salsk","no","URRS",,,,,"Аэропорт Сальск, УРРС"
44865,"URRT","medium_airport","Taganrog Yuzhny Airport",47.1983333,38.8491667,117,"EU","RU","RU-ROS","Taganrog","yes","URRT","TGK",,"http://www.beriev.com/rus/airport.html","https://ru.wikipedia.org/wiki/Таганрог-Южный_(аэропорт)","Taganrog South Airport, Аэропорт Таганрог Южный"
43676,"URRW","small_airport","Veshenskaya Airport",49.65660095214844,41.70069885253906,253,"EU","RU","RU-ROS",,"no","URRW",,,,,"Vyoshenskaya Airport, Аэропорт Вешенская, Аэропорт Вёшенская"
43678,"URRY","medium_airport","Volgodonsk Airport",47.682098388671875,42.07279968261719,276,"EU","RU","RU-ROS",,"no",,"VLK",,,,"Tsimlyansk Airport, Аэропорт Волгодонск, Аэропорт Цимлянск"
6519,"URSS","large_airport","Sochi International Airport",43.449901580811,39.956600189209,89,"EU","RU","RU-KDA","Sochi","yes","URSS","AER",,"http://basel.aero/en/sochi/","http://en.wikipedia.org/wiki/Sochi_International_Airport","Black Sea, Международный Аэропорт Сочи"
6520,"URWA","medium_airport","Astrakhan Airport",46.2832984924,48.0063018799,-65,"EU","RU","RU-AST","Astrakhan","yes","URWA","ASF",,"http://xn--80aaaa9dcahhdbllc1cxhc.xn--p1ai/","http://en.wikipedia.org/wiki/Narimanovo_Airport","Astrahan Airport, Narimanovo Airport, Аэропорт Астрахань, Аэропорт Нариманово"
6521,"URWI","medium_airport","Elista Airport",46.3739013671875,44.33089828491211,501,"EU","RU","RU-KL","Elista","yes","URWI","ESL",,,"http://en.wikipedia.org/wiki/Elista_Airport",
6522,"URWW","medium_airport","Volgograd International Airport",48.782501220703125,44.34550094604492,482,"EU","RU","RU-VGG","Volgograd","yes","URWW","VOG",,,"http://en.wikipedia.org/wiki/Volgograd_International_Airport","Gumrak Airport, Аэропорт Волгоград, Аэропорт Гумрак"
34930,"US-0001","small_airport","Flying M Ranch Airstrip",38.60940170288086,-118.99600219726562,,"NA","US","US-NV",,"no",,,,,"http://en.wikipedia.org/wiki/Flying-M_Ranch",
38682,"US-0002","closed","Governor's Island Army Airfield",40.68709945678711,-74.02210235595703,,"NA","US","US-NY","Governor's Island","no",,,,,,
38684,"US-0003","closed","Naval Air Station Rockaway",40.56999969482422,-73.87000274658203,,"NA","US","US-NY","Queens","no",,,,,"http://en.wikipedia.org/wiki/Naval_Air_Station_Rockaway",
38685,"US-0004","closed","Rockaway Airport",40.601600646972656,-73.78199768066406,,"NA","US","US-NY","Queens","no",,,,,,"Edgemere Naval Outlying Field, NOLF"
38686,"US-0005","closed","Staten Island Airport",40.580299377441406,-74.16619873046875,,"NA","US","US-NY","Staten Island","no",,,,,,
38687,"US-0006","closed","Miller Army Airfield",40.567501068115234,-74.09950256347656,,"NA","US","US-NY","Staten Island","no",,,,,"http://en.wikipedia.org/wiki/Miller_Army_Air_Field_Historic_District",
38688,"US-0007","closed","Roosevelt Field",40.73809814453125,-73.61250305175781,,"NA","US","US-NY","Garden City","no",,,,,"http://en.wikipedia.org/wiki/Roosevelt_Field%2C_New_York",
38689,"US-0008","closed","Hicksville Aviation Country Club",40.7400016784668,-73.52999877929688,,"NA","US","US-NY","Hicksville","no",,,,,,
39585,"US-0009","small_airport","Ski Valley Airport",44.929100036621094,-116.17400360107422,,"NA","US","US-ID",,"no",,,,,,
39586,"US-0010","small_airport","Dixie Town Airport",45.552799224853516,-115.45999908447266,5618,"NA","US","US-ID","Dixie","no",,,,,,
41345,"US-0011","small_airport","Cascade Reservoir Private Strip",44.64739990234375,-116.08699798583984,,"NA","US","US-ID","Donnelly","no",,,,,,
42220,"US-0012","closed","Richards Field",38.993770599365234,-94.4801025390625,,"NA","US","US-MO","Kansas City","no",,,,,"http://en.wikipedia.org/wiki/Richards_Field","Ong Field"
43063,"US-0013","heliport","City Heliport",36.7459983826,-76.0523986816,12,"NA","US","US-VA","Virginia Beach","no",,,,,,
43064,"US-0014","small_airport","Johnson Farm Lines Airport",35.57120132,-93.57520294,775,"NA","US","US-AR","Clarksville","yes",,,,,,
43065,"US-0015","heliport","Canaan Air Base Heliport",35.09220123,-83.16860199,33,"NA","US","US-NC","New Bern","no",,,,,,
43066,"US-0016","small_airport","Oliver Till Airport",27.62389946,-97.88310242,85,"NA","US","US-TX","Bishop","no",,,,,,
43067,"US-0017","small_airport","Winter's Strip",60.31159973,-151.3209991,112,"NA","US","US-AK","Kasilof","no",,,,,,
43068,"US-0018","small_airport","Flying B Ranch Airport",31.83989906,-97.40579987,710,"NA","US","US-TX","Clifton","no",,,,,,
43069,"US-0019","small_airport","The Ranch Airport",36.0102996826,-112.291999817,6204,"NA","US","US-AZ","Tusayan","no",,,,,,
43070,"US-0020","small_airport","Watson Airport",40.0708007812,-94.14610290530001,850,"NA","US","US-MO","Pattonsburg","no",,,,,,
43071,"US-0021","heliport","Marion Correctional Institution Heliport",29.30529976,-82.17259979,85,"NA","US","US-FL","Lowell","no",,,,,,
43072,"US-0022","small_airport","Cable's Corner Airport",38.8357009888,-104.135002136,6365,"NA","US","US-CO","Rush","no",,,,,,
43073,"US-0023","small_airport","Webb & Shepard Farm Airport",32.5617980957,-83.93990325930001,561,"NA","US","US-GA","Fort Valley","no",,,,,,
43076,"US-0024","small_airport","Hess Airport",31.677900314299997,-97.1399993896,540,"NA","US","US-TX","Elm Mott","no",,,,,,
43077,"US-0025","small_airport","Brabsom Farm Airport",32.5167999268,-97.36699676510001,800,"NA","US","US-TX","Burleson","no",,,,,,
43078,"US-0026","small_airport","Tims Angus Farm Airport",44.2000999451,-75.9051971436,420,"NA","US","US-NY","La Fargeville","no",,,,,,
43079,"US-0027","small_airport","R V Ranch Airport",33.5514984131,-96.1891021729,583,"NA","US","US-TX","Bonham","no",,,,,,
43080,"US-0028","small_airport","Warren County Airport",36.42240143,-78.13860321,445,"NA","US","US-NC","Warrenton","no",,,,,,
43081,"US-0029","small_airport","Carrera Airpark",40.216598510699995,-104.950996399,4965,"NA","US","US-CO","Mead","no",,,,,,
43082,"US-0030","small_airport","Markum Ranch Airport",32.695098877,-97.5117034912,895,"NA","US","US-TX","Fort Worth","no",,,,,,
10960,"US-0031","small_airport","Berry Airport",32.85789871,-91.3483963,110,"NA","US","US-LA","Oak Grove","no",,,,,,
43084,"US-0032","small_airport","Grand Valley Lands Airport",32.233501434299995,-97.4002990723,700,"NA","US","US-TX","Rio Vista","no",,,,,,
43085,"US-0033","small_airport","Tassi Airport",36.252498626699996,-113.964996338,1544,"NA","US","US-AZ","Meadview","no",,,,,,
43087,"US-0034","heliport","Shelton Laurel Lil National Airport",35.97890091,-82.70330048,2000,"NA","US","US-NC","Marshall","no",,,,,,
43088,"US-0035","small_airport","Stephenson Farms Airport",36.440700531,-77.4590988159,138,"NA","US","US-NC","Seaboard","no",,,,,,
43089,"US-0036","small_airport","Wharton Field",37.594600677500004,-77.21779632570001,180,"NA","US","US-VA","Mechanicsville","no",,,,,,
43090,"US-0037","small_airport","Tenco Tractor Airport",38.7692985535,-121.518997192,31,"NA","US","US-CA","Sacramento","no",,,,,,
43091,"US-0038","small_airport","Pinedale Medical Clinic Airport",41.8250007629,-104.516998291,4564,"NA","US","US-WY","Yoder","no",,,,,,
43093,"US-0039","heliport","Pinedale Medical Clinic",42.8704376221,-109.852500916,7269,"NA","US","US-WY","Pinedale","no",,,,,,
43094,"US-0040","heliport","Moosa Memorial Hospital Heliport",30.4996700287,-92.40405273440001,50,"NA","US","US-LA","Eunice","no",,,,,,
43095,"US-0041","small_airport","Cleveland Airport",40.34170151,-95.30999756,1070,"NA","US","US-MO","Fairfax","no",,,,,,
43096,"US-0042","heliport","PGE Boardman Heliport",45.69453430175781,-119.80875396728516,682,"NA","US","US-OR","Boardman","no",,,"30OR",,,
43097,"US-0043","heliport","Sears Airport",32.20429993,-100.0419998,2400,"NA","US","US-TX","Buffalo Gap","no",,,,,,
43098,"US-0044","small_airport","Heckendorf Ranches-Georgia Pass Ranch Airport",39.40829849,-105.836998,9869,"NA","US","US-CO","Jefferson","no",,,,,,
43099,"US-0045","small_airport","Kastler Compressor Station Airport",40.99000168,-109.1969986,6783,"NA","US","US-UT",,"no",,,,,,
43100,"US-0046","small_airport","Joe Fleming Field",29.52519989,-97.87529755,496,"NA","US","US-TX","Seguin","no",,,,,,
43101,"US-0047","small_airport","San Mar Gale Airport",39.45840073,-84.13189697,968,"NA","US","US-OH",,"no",,,,,,
43102,"US-0048","small_airport","Kohn Airport",42.13899994,-76.38580322,1140,"NA","US","US-NY","Strait Corners","no",,,,,,
43103,"US-0049","heliport","Schumpert Clinic South Heliport",32.42399979,-93.72070313,161,"NA","US","US-LA","Shreveport","no",,,,,,
43105,"US-0050","heliport","Juniper Hills Airport",42.1242981,-121.4580002,4120,"NA","US","US-OR","Bonanza","no",,,,,,
43108,"US-0051","small_airport","Ten Oaks Airport",29.1002006531,-98.448600769,500,"NA","US","US-TX","Leming","no",,,,,,
43109,"US-0052","small_airport","Joyner Airport",45.3166007996,-93.47189331050001,940,"NA","US","US-MN","Monticello","no",,,,,,
43327,"US-0053","small_airport","Meadowview Airport",33.0625991821,-96.1302032471,540,"NA","US","US-TX","Greeville","no",,,,,,
44469,"US-0054","closed","Cibor Airport",43.00999832,-70.80000305,,"NA","US","US-NH","Rye","no",,,,,,
46183,"US-0055","small_airport","Alaki Hot Springs",37.675,-118.073333333,,"NA","US","US-NV",,"no",,,,,,
45095,"US-0056","small_airport","Delle, Utah",40.7625523361,-112.787296772,,"NA","US","US-UT","Salt Lake City, UT","no",,,,,,
